num_sector,tabla,cod_municipio,grupo,producto,unidad,periodo,valor
143808,AGRICOLA,040601,CEREALES,Qu°nua,ha,,36.59166012
143809,AGRICOLA,040602,CEREALES,Qu°nua,ha,,536.1375194
143810,AGRICOLA,040603,CEREALES,Qu°nua,ha,,38.91744296
143811,AGRICOLA,040701,CEREALES,Qu°nua,ha,,7.095999249
143812,AGRICOLA,040702,CEREALES,Qu°nua,ha,,111.4634324
143813,AGRICOLA,040801,CEREALES,Qu°nua,ha,,18020.39833
143814,AGRICOLA,040802,CEREALES,Qu°nua,ha,,4272.356315
143815,AGRICOLA,040901,CEREALES,Qu°nua,ha,,1233.933925
143816,AGRICOLA,040902,CEREALES,Qu°nua,ha,,716.3238799
143817,AGRICOLA,040903,CEREALES,Qu°nua,ha,,124.9062552
143818,AGRICOLA,041001,CEREALES,Qu°nua,ha,,1167.401037
143819,AGRICOLA,041101,CEREALES,Qu°nua,ha,,1649.232504
143820,AGRICOLA,041201,CEREALES,Qu°nua,ha,,1828.093832
143821,AGRICOLA,041202,CEREALES,Qu°nua,ha,,224.7200085
143822,AGRICOLA,041301,CEREALES,Qu°nua,ha,,229.0389824
143823,AGRICOLA,041401,CEREALES,Qu°nua,ha,,4977.698715
143824,AGRICOLA,041501,CEREALES,Qu°nua,ha,,507.299905
143825,AGRICOLA,041502,CEREALES,Qu°nua,ha,,1.48907141
143826,AGRICOLA,041503,CEREALES,Qu°nua,ha,,67.81096808
143827,AGRICOLA,041601,CEREALES,Qu°nua,ha,,208.2545616
143828,AGRICOLA,040101,TUBERCULOS,Papa,ha,,179.305714
143829,AGRICOLA,040102,TUBERCULOS,Papa,ha,,3308.241502
143830,AGRICOLA,040103,TUBERCULOS,Papa,ha,,337.1600686
143831,AGRICOLA,040104,TUBERCULOS,Papa,ha,,1017.673075
143832,AGRICOLA,040201,TUBERCULOS,Papa,ha,,1647.08181
143833,AGRICOLA,040202,TUBERCULOS,Papa,ha,,211.1791919
143834,AGRICOLA,040301,TUBERCULOS,Papa,ha,,1207.266961
143835,AGRICOLA,040302,TUBERCULOS,Papa,ha,,201.2400496
143836,AGRICOLA,040401,TUBERCULOS,Papa,ha,,417.9975742
143837,AGRICOLA,040402,TUBERCULOS,Papa,ha,,98.38107364
143838,AGRICOLA,040501,TUBERCULOS,Papa,ha,,7.354130895
143839,AGRICOLA,040502,TUBERCULOS,Papa,ha,,56.3586244
143840,AGRICOLA,040503,TUBERCULOS,Papa,ha,,112.6354043
143841,AGRICOLA,040505,TUBERCULOS,Papa,ha,,143.2746167
143842,AGRICOLA,040601,TUBERCULOS,Papa,ha,,559.6078206
143843,AGRICOLA,040602,TUBERCULOS,Papa,ha,,483.5078492
143844,AGRICOLA,040603,TUBERCULOS,Papa,ha,,240.8412906
143845,AGRICOLA,040701,TUBERCULOS,Papa,ha,,243.1458813
143846,AGRICOLA,040702,TUBERCULOS,Papa,ha,,263.5446951
143847,AGRICOLA,040801,TUBERCULOS,Papa,ha,,155.4507943
143848,AGRICOLA,040802,TUBERCULOS,Papa,ha,,66.32374121
143849,AGRICOLA,040901,TUBERCULOS,Papa,ha,,200.6641638
143850,AGRICOLA,040902,TUBERCULOS,Papa,ha,,166.86327
143851,AGRICOLA,040903,TUBERCULOS,Papa,ha,,4.531254771
143852,AGRICOLA,041001,TUBERCULOS,Papa,ha,,1417.31313
143853,AGRICOLA,041101,TUBERCULOS,Papa,ha,,761.6728413
143854,AGRICOLA,041201,TUBERCULOS,Papa,ha,,499.3794652
143855,AGRICOLA,041202,TUBERCULOS,Papa,ha,,219.8080748
143856,AGRICOLA,041301,TUBERCULOS,Papa,ha,,1330.497551
143857,AGRICOLA,041401,TUBERCULOS,Papa,ha,,849.1456285
143858,AGRICOLA,041501,TUBERCULOS,Papa,ha,,212.8061658
143859,AGRICOLA,041502,TUBERCULOS,Papa,ha,,19.82681282
143860,AGRICOLA,041503,TUBERCULOS,Papa,ha,,45.53834112
143861,AGRICOLA,041601,TUBERCULOS,Papa,ha,,1356.793609
143862,AGRICOLA,040102,FORRAJE,Cebada berza,ha,,3646.364442
143863,AGRICOLA,040103,FORRAJE,Cebada berza,ha,,9.99286613
143864,AGRICOLA,040201,FORRAJE,Cebada berza,ha,,2817.501353
143865,AGRICOLA,040301,FORRAJE,Cebada berza,ha,,180.4760237
143866,AGRICOLA,040302,FORRAJE,Cebada berza,ha,,5.40154926
143867,AGRICOLA,040402,FORRAJE,Cebada berza,ha,,4.3752549
143868,AGRICOLA,040601,FORRAJE,Cebada berza,ha,,150.1884567
143869,AGRICOLA,040602,FORRAJE,Cebada berza,ha,,315.8177821
143870,AGRICOLA,040603,FORRAJE,Cebada berza,ha,,19.19710607
143871,AGRICOLA,040701,FORRAJE,Cebada berza,ha,,18.7899362
143872,AGRICOLA,040801,FORRAJE,Cebada berza,ha,,1.987770128
143873,AGRICOLA,040802,FORRAJE,Cebada berza,ha,,6.5682839
143874,AGRICOLA,040902,FORRAJE,Cebada berza,ha,,0.21606197
143875,AGRICOLA,041001,FORRAJE,Cebada berza,ha,,151.6106846
143876,AGRICOLA,041101,FORRAJE,Cebada berza,ha,,11.34325344
143877,AGRICOLA,041201,FORRAJE,Cebada berza,ha,,2.257847591
143878,AGRICOLA,041202,FORRAJE,Cebada berza,ha,,1.080309852
143879,AGRICOLA,041301,FORRAJE,Cebada berza,ha,,1847.924017
143880,AGRICOLA,041401,FORRAJE,Cebada berza,ha,,64.30976517
143881,AGRICOLA,041601,FORRAJE,Cebada berza,ha,,339.8546763
143882,AGRICOLA,040101,HORTALIZAS,Zanahoria,ha,,17.22021061
143883,AGRICOLA,040102,HORTALIZAS,Zanahoria,ha,,105.8112543
143884,AGRICOLA,040104,HORTALIZAS,Zanahoria,ha,,768.4587866
143885,AGRICOLA,040202,HORTALIZAS,Zanahoria,ha,,3.322936301
143886,AGRICOLA,040301,HORTALIZAS,Zanahoria,ha,,1.802859959
143887,AGRICOLA,040302,HORTALIZAS,Zanahoria,ha,,0.45757867
143888,AGRICOLA,040402,HORTALIZAS,Zanahoria,ha,,2.427759896
143889,AGRICOLA,040502,HORTALIZAS,Zanahoria,ha,,1.048922838
143890,AGRICOLA,040601,HORTALIZAS,Zanahoria,ha,,4.050384193
143891,AGRICOLA,040602,HORTALIZAS,Zanahoria,ha,,4.97235488
143892,AGRICOLA,040701,HORTALIZAS,Zanahoria,ha,,1.576268527
143893,AGRICOLA,040702,HORTALIZAS,Zanahoria,ha,,7.818036628
143894,AGRICOLA,040901,HORTALIZAS,Zanahoria,ha,,5.34146834
143895,AGRICOLA,041001,HORTALIZAS,Zanahoria,ha,,16.55672154
143896,AGRICOLA,041101,HORTALIZAS,Zanahoria,ha,,4.575786699
143897,AGRICOLA,041201,HORTALIZAS,Zanahoria,ha,,6.032741588
143898,AGRICOLA,041401,HORTALIZAS,Zanahoria,ha,,6.236797271
143899,AGRICOLA,041501,HORTALIZAS,Zanahoria,ha,,2.28789335
143900,AGRICOLA,041502,HORTALIZAS,Zanahoria,ha,,1.683126874
143901,AGRICOLA,041503,HORTALIZAS,Zanahoria,ha,,2.68446153
143902,AGRICOLA,040101,HORTALIZAS,Cebolla,ha,,15.64188258
143903,AGRICOLA,040102,HORTALIZAS,Cebolla,ha,,77.91800513
143904,AGRICOLA,040103,HORTALIZAS,Cebolla,ha,,2.517553083
143905,AGRICOLA,040104,HORTALIZAS,Cebolla,ha,,478.1903408
143906,AGRICOLA,040201,HORTALIZAS,Cebolla,ha,,13.09867277
143907,AGRICOLA,040202,HORTALIZAS,Cebolla,ha,,4.25221782
143908,AGRICOLA,040301,HORTALIZAS,Cebolla,ha,,4.987336312
143909,AGRICOLA,040401,HORTALIZAS,Cebolla,ha,,6.028228591
143910,AGRICOLA,040402,HORTALIZAS,Cebolla,ha,,38.18283003
143911,AGRICOLA,040501,HORTALIZAS,Cebolla,ha,,0.115044759
143912,AGRICOLA,040502,HORTALIZAS,Cebolla,ha,,2.313742824
143913,AGRICOLA,040503,HORTALIZAS,Cebolla,ha,,5.284116752
143914,AGRICOLA,040505,HORTALIZAS,Cebolla,ha,,1.343162165
143915,AGRICOLA,040601,HORTALIZAS,Cebolla,ha,,4.379915167
143916,AGRICOLA,040602,HORTALIZAS,Cebolla,ha,,4.47798586
143917,AGRICOLA,040701,HORTALIZAS,Cebolla,ha,,1.598060472
143918,AGRICOLA,040702,HORTALIZAS,Cebolla,ha,,8.697383804
143919,AGRICOLA,040801,HORTALIZAS,Cebolla,ha,,0.717248596
143920,AGRICOLA,040901,HORTALIZAS,Cebolla,ha,,3.834941718
143921,AGRICOLA,040903,HORTALIZAS,Cebolla,ha,,0.034116319
143922,AGRICOLA,041001,HORTALIZAS,Cebolla,ha,,26.31534992
143923,AGRICOLA,041101,HORTALIZAS,Cebolla,ha,,4.671868399
143924,AGRICOLA,041201,HORTALIZAS,Cebolla,ha,,7.210521975
143925,AGRICOLA,041202,HORTALIZAS,Cebolla,ha,,1.28476381
143926,AGRICOLA,041401,HORTALIZAS,Cebolla,ha,,22.17525695
143927,AGRICOLA,041501,HORTALIZAS,Cebolla,ha,,5.314250303
143928,AGRICOLA,041502,HORTALIZAS,Cebolla,ha,,2.749978536
143929,AGRICOLA,040102,CEREALES,Cebada en grano,ha,,635.0176374
143930,AGRICOLA,040103,CEREALES,Cebada en grano,ha,,217.0238546
143931,AGRICOLA,040104,CEREALES,Cebada en grano,ha,,1822.329792
143932,AGRICOLA,040201,CEREALES,Cebada en grano,ha,,281.4200403
143933,AGRICOLA,040202,CEREALES,Cebada en grano,ha,,17.11688985
143934,AGRICOLA,040301,CEREALES,Cebada en grano,ha,,85.22161329
143935,AGRICOLA,040302,CEREALES,Cebada en grano,ha,,180.1251075
143936,AGRICOLA,040401,CEREALES,Cebada en grano,ha,,453.9619808
143937,AGRICOLA,040402,CEREALES,Cebada en grano,ha,,49.04541015
143938,AGRICOLA,040503,CEREALES,Cebada en grano,ha,,3.127896055
143939,AGRICOLA,040505,CEREALES,Cebada en grano,ha,,0.521316009
143940,AGRICOLA,040601,CEREALES,Cebada en grano,ha,,30.60229237
143941,AGRICOLA,040602,CEREALES,Cebada en grano,ha,,232.5190346
143942,AGRICOLA,040603,CEREALES,Cebada en grano,ha,,159.999703
143943,AGRICOLA,040701,CEREALES,Cebada en grano,ha,,59.0041693
143944,AGRICOLA,040702,CEREALES,Cebada en grano,ha,,210.2542535
143945,AGRICOLA,040801,CEREALES,Cebada en grano,ha,,4.314828345
143946,AGRICOLA,040802,CEREALES,Cebada en grano,ha,,1.334568984
143947,AGRICOLA,040901,CEREALES,Cebada en grano,ha,,3.127896055
143948,AGRICOLA,040903,CEREALES,Cebada en grano,ha,,0.031278961
143949,AGRICOLA,041001,CEREALES,Cebada en grano,ha,,293.0352039
143950,AGRICOLA,041101,CEREALES,Cebada en grano,ha,,1084.597957
143951,AGRICOLA,041201,CEREALES,Cebada en grano,ha,,19.96984384
143952,AGRICOLA,041202,CEREALES,Cebada en grano,ha,,26.17006366
143953,AGRICOLA,041301,CEREALES,Cebada en grano,ha,,52.91357494
143954,AGRICOLA,041401,CEREALES,Cebada en grano,ha,,86.8825261
143955,AGRICOLA,041503,CEREALES,Cebada en grano,ha,,3.586654143
143956,AGRICOLA,041601,CEREALES,Cebada en grano,ha,,376.139927
143957,AGRICOLA,040101,HORTALIZAS,Haba,ha,,24.50750069
143958,AGRICOLA,040102,HORTALIZAS,Haba,ha,,323.1158391
143959,AGRICOLA,040104,HORTALIZAS,Haba,ha,,436.9880105
143960,AGRICOLA,040201,HORTALIZAS,Haba,ha,,402.3124067
143961,AGRICOLA,040202,HORTALIZAS,Haba,ha,,24.31768566
143962,AGRICOLA,040301,HORTALIZAS,Haba,ha,,143.3750434
143963,AGRICOLA,040302,HORTALIZAS,Haba,ha,,1.647911836
143964,AGRICOLA,040401,HORTALIZAS,Haba,ha,,7.031456702
143965,AGRICOLA,040402,HORTALIZAS,Haba,ha,,8.363701871
143966,AGRICOLA,040501,HORTALIZAS,Haba,ha,,0.302361305
143967,AGRICOLA,040502,HORTALIZAS,Haba,ha,,2.159374843
143968,AGRICOLA,040503,HORTALIZAS,Haba,ha,,58.67921085
143969,AGRICOLA,040505,HORTALIZAS,Haba,ha,,3.527752004
143970,AGRICOLA,040601,HORTALIZAS,Haba,ha,,43.15783444
143971,AGRICOLA,040602,HORTALIZAS,Haba,ha,,118.8675427
143972,AGRICOLA,040603,HORTALIZAS,Haba,ha,,40.06232361
143973,AGRICOLA,040701,HORTALIZAS,Haba,ha,,26.9352691
143974,AGRICOLA,040702,HORTALIZAS,Haba,ha,,70.69724877
143975,AGRICOLA,040801,HORTALIZAS,Haba,ha,,22.25779586
143976,AGRICOLA,040901,HORTALIZAS,Haba,ha,,31.6257877
143977,AGRICOLA,041001,HORTALIZAS,Haba,ha,,78.49187175
143978,AGRICOLA,041101,HORTALIZAS,Haba,ha,,27.77036612
143979,AGRICOLA,041201,HORTALIZAS,Haba,ha,,42.54969394
143980,AGRICOLA,041202,HORTALIZAS,Haba,ha,,7.324052604
143981,AGRICOLA,041301,HORTALIZAS,Haba,ha,,1.525844292
143982,AGRICOLA,041401,HORTALIZAS,Haba,ha,,186.0953475
143983,AGRICOLA,041501,HORTALIZAS,Haba,ha,,60.30136644
143984,AGRICOLA,041502,HORTALIZAS,Haba,ha,,22.99508382
143985,AGRICOLA,041503,HORTALIZAS,Haba,ha,,34.39253035
143986,AGRICOLA,041601,HORTALIZAS,Haba,ha,,325.4979872
143987,AGRICOLA,070101,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,1671.974136
143988,AGRICOLA,070101,CEREALES,Sorgo en grano,ha,,11481.54353
143989,AGRICOLA,070101,OLEAGINOSOS O GRANOS,Soya,ha,,7552.504927
143990,AGRICOLA,070101,TUBERCULOS,Yuca,ha,,499.2918048
143991,AGRICOLA,070101,CEREALES,Ma°z en grano,ha,,1173.377219
143992,AGRICOLA,070101,CEREALES,Trigo,ha,,1102.70624
143993,AGRICOLA,070101,OLEAGINOSOS O GRANOS,Ch°a*,ha,,810
143994,AGRICOLA,070101,FRUTAS Y NUECES,Sand°a,ha,,280.3605516
143995,AGRICOLA,070101,OLEAGINOSOS O GRANOS,Mani,ha,,403.6859789
143996,AGRICOLA,070101,OLEAGINOSOS O GRANOS,SÇsamo,ha,,648.1978341
143997,AGRICOLA,070101,OLEAGINOSOS O GRANOS,Girasol,ha,,145.290301
143998,AGRICOLA,070101,FRUTAS Y NUECES,Mandarina,ha,,10.2
143999,AGRICOLA,070101,HORTALIZAS,Frijol o poroto,ha,,26.34281995
144000,AGRICOLA,070101,CEREALES,Arroz con c†scara,ha,,1.806327392
144001,AGRICOLA,070102,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,2614.526898
144002,AGRICOLA,070102,CEREALES,Sorgo en grano,ha,,6906.198861
144003,AGRICOLA,070102,FORRAJE,Sorgo forrajero*,ha,,476.1
144004,AGRICOLA,070102,OLEAGINOSOS O GRANOS,Soya,ha,,6944.875396
144005,AGRICOLA,070102,TUBERCULOS,Yuca,ha,,479.4425676
144006,AGRICOLA,070102,CEREALES,Ma°z en grano,ha,,1020.081122
144007,AGRICOLA,070102,OLEAGINOSOS O GRANOS,Girasol,ha,,328.0623409
144008,AGRICOLA,070102,OLEAGINOSOS O GRANOS,Algod¢n,ha,,288.312134
144009,AGRICOLA,070102,HORTALIZAS,Frijol o poroto,ha,,90.40958218
144010,AGRICOLA,070102,FRUTAS Y NUECES,Mandarina,ha,,7.739191055
144011,AGRICOLA,070102,FRUTAS Y NUECES,Sand°a,ha,,8.981186108
144012,AGRICOLA,070102,HORTALIZAS,Tomate,ha,,246.9526211
144013,AGRICOLA,070102,HORTALIZAS,Piment¢n*,ha,,77.7116
144014,AGRICOLA,070102,HORTALIZAS,Cebolla,ha,,164.5897938
144015,AGRICOLA,070102,TUBERCULOS,Papa,ha,,4.049401271
144016,AGRICOLA,070102,HORTALIZAS,Repollo,ha,,11.47028043
144017,AGRICOLA,070102,HORTALIZAS,Zapallo,ha,,4.032212768
144018,AGRICOLA,070102,CEREALES,Arroz con c†scara,ha,,4.904056269
144019,AGRICOLA,070102,TUBERCULOS,Camote,ha,,4.297301962
144020,AGRICOLA,070102,HORTALIZAS,Pepino,ha,,7.677986087
144021,AGRICOLA,070102,HORTALIZAS,R†bano,ha,,70.75089397
144022,AGRICOLA,070102,FRUTAS Y NUECES,Pomelo o toronja,ha,,1.424914427
144023,AGRICOLA,070102,HORTALIZAS,Perejil*,ha,,126.298
144024,AGRICOLA,070102,OLEAGINOSOS O GRANOS,Mani,ha,,5.280018964
144025,AGRICOLA,070102,HORTALIZAS,Acelga*,ha,,254.3309
144026,AGRICOLA,070103,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,129.9368734
144027,AGRICOLA,070103,TUBERCULOS,Yuca,ha,,421.6775184
144028,AGRICOLA,070103,FRUTAS Y NUECES,Mandarina,ha,,217.6116961
144029,AGRICOLA,070103,CEREALES,Ma°z en grano,ha,,661.5059273
144030,AGRICOLA,070103,FRUTAS Y NUECES,Pl†tano,ha,,94.7782813
144031,AGRICOLA,070103,FRUTAS Y NUECES,Manga,ha,,39.42166234
144032,AGRICOLA,070103,FRUTAS Y NUECES,Banano,ha,,99.22237542
144033,AGRICOLA,070103,FORRAJE,Ca§a forrajera*,ha,,26.85
144034,AGRICOLA,070103,CEREALES,Sorgo en grano,ha,,79.42927055
144035,AGRICOLA,070103,CEREALES,Arroz con c†scara,ha,,125.3803719
144036,AGRICOLA,070103,FRUTAS Y NUECES,Achachair£*,ha,,214.9546
144037,AGRICOLA,070103,ESTIMULANTES,CafÇ,ha,,58.48850169
144038,AGRICOLA,070103,HORTALIZAS,Frijol o poroto,ha,,22.13701606
144039,AGRICOLA,070103,OLEAGINOSOS O GRANOS,Ch°a*,ha,,11.7
144040,AGRICOLA,070104,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,590.2768291
144041,AGRICOLA,070104,CEREALES,Sorgo en grano,ha,,2090.937623
144042,AGRICOLA,070104,OLEAGINOSOS O GRANOS,Soya,ha,,2734.630298
144043,AGRICOLA,070104,FRUTAS Y NUECES,Sand°a,ha,,112.8544285
144044,AGRICOLA,070104,CEREALES,Ma°z en grano,ha,,1037.958979
144045,AGRICOLA,070104,CEREALES,Trigo,ha,,436.4680704
144046,AGRICOLA,070104,TUBERCULOS,Yuca,ha,,148.6678763
144047,AGRICOLA,070104,FRUTAS Y NUECES,Mandarina,ha,,31.6499431
144048,AGRICOLA,070104,OLEAGINOSOS O GRANOS,Mani,ha,,133.0735102
144049,AGRICOLA,070104,TUBERCULOS,Papa,ha,,50.93624367
144050,AGRICOLA,070104,HORTALIZAS,Frijol o poroto,ha,,74.28607393
144051,AGRICOLA,070104,OLEAGINOSOS O GRANOS,Algod¢n,ha,,77.8617528
144052,AGRICOLA,070104,FRUTAS Y NUECES,Naranja,ha,,8.707630345
144053,AGRICOLA,070104,HORTALIZAS,Zanahoria,ha,,0.3
144054,AGRICOLA,070105,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,372.5780173
144055,AGRICOLA,070105,CEREALES,Ma°z en grano,ha,,4734.261054
144056,AGRICOLA,070105,FRUTAS Y NUECES,Mandarina,ha,,1670.557301
144057,AGRICOLA,070105,TUBERCULOS,Yuca,ha,,500.5349617
144058,AGRICOLA,070105,HORTALIZAS,Zanahoria,ha,,207.0727024
144059,AGRICOLA,070105,FRUTAS Y NUECES,Naranja,ha,,149.7600118
144060,AGRICOLA,070105,FRUTAS Y NUECES,Sand°a,ha,,81.78482438
144061,AGRICOLA,070105,OLEAGINOSOS O GRANOS,Soya,ha,,535.3011562
144062,AGRICOLA,070105,CEREALES,Sorgo en grano,ha,,584.7669062
144063,AGRICOLA,070105,TUBERCULOS,Papa,ha,,167.6179699
144064,AGRICOLA,070105,HORTALIZAS,Tomate,ha,,55.21699089
144065,AGRICOLA,070105,HORTALIZAS,Frijol o poroto,ha,,296.4406549
144066,AGRICOLA,070105,HORTALIZAS,Cebolla,ha,,48.79233531
144067,AGRICOLA,070105,CEREALES,Arroz con c†scara,ha,,156.6600775
144068,AGRICOLA,070105,FORRAJE,Sorgo forrajero*,ha,,5.8
144069,AGRICOLA,070105,FRUTAS Y NUECES,Manga,ha,,42.55952568
144070,AGRICOLA,070105,OLEAGINOSOS O GRANOS,Mani,ha,,104.3357296
144071,AGRICOLA,070105,FRUTAS Y NUECES,Banano,ha,,21.49616127
144072,AGRICOLA,070105,HORTALIZAS,Perejil*,ha,,32.955
144073,AGRICOLA,070105,FRUTAS Y NUECES,Lim¢n,ha,,54.63223347
144074,AGRICOLA,070105,HORTALIZAS,Acelga*,ha,,16.727
144075,AGRICOLA,070105,FRUTAS Y NUECES,Achachair£*,ha,,37.672
144076,AGRICOLA,070105,OLEAGINOSOS O GRANOS,SÇsamo,ha,,25.68476426
144077,AGRICOLA,070105,HORTALIZAS,Aj°,ha,,13.40483819
144078,AGRICOLA,070105,OLEAGINOSOS O GRANOS,Achiote (uruc£),ha,,6.675917858
144079,AGRICOLA,070201,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,34064.80072
144080,AGRICOLA,070201,FORRAJE,Sorgo forrajero*,ha,,1110.91
144081,AGRICOLA,070201,OLEAGINOSOS O GRANOS,Soya,ha,,5029.62983
144082,AGRICOLA,070201,CEREALES,Sorgo en grano,ha,,2639.236239
144083,AGRICOLA,070201,CEREALES,Arroz con c†scara,ha,,695.1254558
144084,AGRICOLA,070201,FORRAJE,Ma°z berza*,ha,,69
144085,AGRICOLA,070201,CEREALES,Ma°z en grano,ha,,715.1265002
144086,AGRICOLA,070201,CEREALES,Trigo,ha,,1068.10479
144087,AGRICOLA,070201,FORRAJE,Alfalfa,ha,,1122.856467
144088,AGRICOLA,070201,TUBERCULOS,Yuca,ha,,188.2285968
144089,AGRICOLA,070201,OLEAGINOSOS O GRANOS,Girasol,ha,,255.6150742
144090,AGRICOLA,070201,HORTALIZAS,Frijol o poroto,ha,,318.8579356
144091,AGRICOLA,070201,OLEAGINOSOS O GRANOS,SÇsamo,ha,,169.4851978
144092,AGRICOLA,070201,OLEAGINOSOS O GRANOS,Mani,ha,,44.43178539
144093,AGRICOLA,070201,HORTALIZAS,Tomate,ha,,62.84784458
144094,AGRICOLA,070202,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,7146.505952
144095,AGRICOLA,070202,OLEAGINOSOS O GRANOS,Soya,ha,,37717.06303
144096,AGRICOLA,070202,CEREALES,Trigo,ha,,42542.20571
144097,AGRICOLA,070202,CEREALES,Arroz con c†scara,ha,,4593.139101
144098,AGRICOLA,070202,CEREALES,Sorgo en grano,ha,,5681.407641
144099,AGRICOLA,070202,CEREALES,Ma°z en grano,ha,,1877.383907
144100,AGRICOLA,070202,HORTALIZAS,Frijol o poroto,ha,,1008.861278
144101,AGRICOLA,070202,OLEAGINOSOS O GRANOS,Girasol,ha,,520.1258434
144102,AGRICOLA,070202,TUBERCULOS,Yuca,ha,,20.0045704
144103,AGRICOLA,070202,OLEAGINOSOS O GRANOS,Ch°a*,ha,,618.12
144104,AGRICOLA,070301,FRUTAS Y NUECES,Pl†tano,ha,,1168.080099
144105,AGRICOLA,070301,CEREALES,Ma°z en grano,ha,,6300.031847
144106,AGRICOLA,070301,TUBERCULOS,Yuca,ha,,1299.235605
144107,AGRICOLA,070301,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,265.9061505
144108,AGRICOLA,070301,OLEAGINOSOS O GRANOS,Soya,ha,,1450.441756
144109,AGRICOLA,070301,OLEAGINOSOS O GRANOS,Mani,ha,,1437.940778
144110,AGRICOLA,070301,OLEAGINOSOS O GRANOS,SÇsamo,ha,,1982.223108
144111,AGRICOLA,070301,OLEAGINOSOS O GRANOS,SÇsamo,ha,,1982.223108
144112,AGRICOLA,070301,CEREALES,Sorgo en grano,ha,,606.7328313
144113,AGRICOLA,070301,HORTALIZAS,Zapallo,ha,,62.51571791
144114,AGRICOLA,070301,CEREALES,Arroz con c†scara,ha,,431.5586133
144115,AGRICOLA,070301,HORTALIZAS,Frijol o poroto,ha,,727.2960796
144116,AGRICOLA,070301,FRUTAS Y NUECES,Sand°a,ha,,33.75581568
144117,AGRICOLA,070301,OLEAGINOSOS O GRANOS,Ch°a*,ha,,868.9002
144118,AGRICOLA,070301,FRUTAS Y NUECES,Banano,ha,,34.70854887
144119,AGRICOLA,070301,FRUTAS Y NUECES,Pi§a,ha,,23.89885452
144120,AGRICOLA,070301,ESTIMULANTES,CafÇ,ha,,91.03146484
144121,AGRICOLA,070301,FRUTAS Y NUECES,Naranja,ha,,7.57850315
144122,AGRICOLA,070301,HORTALIZAS,Tomate,ha,,6.309119634
144123,AGRICOLA,070301,TUBERCULOS,Camote,ha,,37.64534151
144124,AGRICOLA,070301,FRUTAS Y NUECES,Papaya,ha,,10.23569868
144125,AGRICOLA,070301,HORTALIZAS,Zanahoria,ha,,1.191405565
144126,AGRICOLA,070302,TUBERCULOS,Yuca,ha,,599.5768778
144127,AGRICOLA,070302,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,161.3680247
144128,AGRICOLA,070302,CEREALES,Ma°z en grano,ha,,1257.883693
144129,AGRICOLA,070302,FRUTAS Y NUECES,Pl†tano,ha,,206.0718265
144130,AGRICOLA,070302,OLEAGINOSOS O GRANOS,SÇsamo,ha,,449.2436501
144131,AGRICOLA,070302,CEREALES,Arroz con c†scara,ha,,105.582969
144132,AGRICOLA,070302,HORTALIZAS,Frijol o poroto,ha,,165.4528051
144133,AGRICOLA,070302,FRUTAS Y NUECES,Sand°a,ha,,9.794044327
144134,AGRICOLA,070302,HORTALIZAS,Zapallo,ha,,28.71563694
144135,AGRICOLA,070302,ESTIMULANTES,CafÇ,ha,,54.37496379
144136,AGRICOLA,070302,OLEAGINOSOS O GRANOS,Mani,ha,,77.40053635
144137,AGRICOLA,070302,HORTALIZAS,Tomate,ha,,1.93515014
144138,AGRICOLA,070302,FRUTAS Y NUECES,Papaya,ha,,5.006371435
144139,AGRICOLA,070303,TUBERCULOS,Yuca,ha,,257.4174007
144140,AGRICOLA,070303,CEREALES,Ma°z en grano,ha,,567.5303763
144141,AGRICOLA,070303,FRUTAS Y NUECES,Pl†tano,ha,,127.3779827
144142,AGRICOLA,070303,FRUTAS Y NUECES,Sand°a,ha,,31.85741062
144143,AGRICOLA,070303,HORTALIZAS,Zapallo,ha,,58.62681217
144144,AGRICOLA,070303,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,6.1
144145,AGRICOLA,070303,HORTALIZAS,Frijol o poroto,ha,,141.7975942
144146,AGRICOLA,070303,CEREALES,Arroz con c†scara,ha,,49.90694596
144147,AGRICOLA,070303,OLEAGINOSOS O GRANOS,Mani,ha,,20.31104069
144148,AGRICOLA,070401,OLEAGINOSOS O GRANOS,Ca§a de az£car,ha,,358.3665858
144149,AGRICOLA,070401,FRUTAS Y NUECES,Mandarina,ha,,1073.552117
144150,AGRICOLA,070401,TUBERCULOS,Yuca,ha,,312.9281277
144151,AGRICOLA,070401,CEREALES,Ma°z en grano,ha,,991.5239612
144152,AGRICOLA,070401,CEREALES,Arroz con c†scara,ha,,282.5390285
144153,AGRICOLA,070401,FRUTAS Y NUECES,Pl†tano,ha,,177.8244463
144154,AGRICOLA,070401,FRUTAS Y NUECES,Naranja,ha,,90.76495241
144155,AGRICOLA,070401,CEREALES,Trigo,ha,,181.1519918
144156,AGRICOLA,070401,CEREALES,Sorgo en grano,ha,,358.5542855
144157,AGRICOLA,070401,FRUTAS Y NUECES,Manga,ha,,114.173914
